经济性得分,车贷占收入比,房贷占收入比,电池技术性能得分,个人年收入,家庭成员数,最高学历,品牌类型,动力性表现得分,舒适性得分,家庭可支配收入,家庭年收入,安全性表现得分,出生年,单位性质,工作年限,驾龄,配置与质量品质得分,居住时间,驾驶操控性表现得分,外观内饰得分,婚姻类型,居住区域类型,职位类型,户口类型,子女数,购买意愿
70.44455435,2,3,66.51220782,8,4,5,2,55.54749785,58.00654058,12,15,66.18528212,1990,3,8,3,59.65208248,30,55.55548143,59.99503514,5,2,4,2,2,0.0 
51.82185391,0,20,76.14258534,10,3,6,2,72.97138394,64.0150103,8,16,81.92612469,1975,3,23,12,55.89539064,10,69.41128758,62.27508399,5,2,2,1,1,0.0 
74.19740745,0,12,73.14562219,10,3,6,2,74.58240826,77.43604941,13,18,74.08157516,1987,3,9,5,66.23097863,33,75.02696464,71.23726238,5,1,5,2,1,0.0 
59.18261714,0,0,78.38705731,15,3,4,2,81.00281808,85.91258485,18,25,85.6115933,1984,3,13,10,81.09249372,36,85.80757561,71.0551998,5,1,2,2,1,0.0 
66.69170125,0,5,72.27931487,15,3,6,2,66.65499787,73.53620438,25,28,77.76704377,1984,4,12,3,77.41543272,35,69.73977306,80.05438118,5,2,7,2,1,0.0 
74.05246448,10,10,72.40635542,11,3,6,2,74.74666256,76.54043924,15,20,81.03064359,1984,4,11,2,73.66173617,30,66.33609241,75.6152975,5,1,9,1,1,0.0 
77.80531758,0,20,77.26790856,20,4,5,2,79.22753946,69.0819805,15,25,77.76704377,1988,3,10,5,74.43696203,15,77.77367433,71.23726238,5,1,2,2,2,0.0 
77.80531758,17,0,77.80869155,18,3,6,2,77.76249789,77.80346762,20,25,77.76704377,1986,2,11,12,77.76472787,18,77.77367433,77.77433233,5,1,4,1,1,0.0 
85.16608081,0,0,79.65718321,10,3,6,2,71.44611182,76.54043924,9,20,84.7161122,1995,3,2,2,74.43696203,10,77.44518886,80.05438118,2,1,8,1,0,0.0 
62.93884815,30,20,78.0286598,8,3,6,2,82.7780967,93.37104359,7,20,99.98334246,1987,4,9,7,92.97553812,15,94.70467565,90.98150904,5,2,4,2,1,0.0 
59.18261714,40,18,79.11022576,8,3,6,2,78.23698925,91.92105457,6,22,99.98334246,1987,4,9,8,96.30330397,15,97.24515753,91.16357162,5,2,2,2,1,0.0 
66.69170125,0,0,81.68806034,8,3,6,2,74.74666256,79.06649601,17,25,77.76704377,1980,4,15,10,77.76472787,39,83.06086591,77.76230954,5,1,6,2,1,0.0 
96.27969715,20,0,85.04342101,11,4,5,2,85.62967773,83.19956745,11,21,92.13879294,1985,4,11,8,88.87254642,20,86.13606108,84.31140228,5,1,2,2,2,0.0 
70.29961138,0,20,66.69459328,10,5,4,2,60.3386118,64.26033841,13,27,66.65889442,1987,2,10,3,66.65690932,28,66.66457788,71.04317701,6,2,5,2,1,0.0 
99.0325502,20,20,99.0368881,13,3,6,2,96.90143205,99.0301718,9,24,93.03427403,1985,6,9,14,99.98036497,16,99.99186723,99.9927132,5,2,8,2,1,0.0 
88.91893392,0,0,88.92278981,9,5,6,2,88.86999791,88.91681971,16,25,88.87519312,1990,7,8,8,88.87254642,20,88.88277078,88.88352277,6,1,9,1,1,1.0 
85.16608081,25,20,92.78606028,15,5,6,2,99.97749794,89.12385923,9,28,93.45614283,1985,4,12,10,99.98036497,28,94.70467565,99.9927132,6,1,3,2,1,0.0 
92.67178702,35,0,91.49444992,11,5,4,2,96.9616626,94.59615981,9,24,92.13879294,1986,4,10,8,88.87254642,34,94.70467565,93.45564325,6,1,7,2,1,0.0 
77.80531758,5,10,75.77781441,10,1,6,2,77.76249789,77.80346762,15,20,77.76704377,1990,7,8,10,77.76472787,30,69.41128758,75.48226069,1,1,9,2,0,0.0 
81.55817068,25,18,73.14562219,10,3,5,2,79.53777651,90.94126646,11,26,92.56066173,1987,4,9,5,81.09249372,8,83.5955792,82.21341601,5,2,4,1,1,0.0 
81.55817068,0,15,75.23703143,11,3,5,2,74.68643201,76.54043924,18,23,77.76704377,1983,5,14,7,81.86771957,37,77.77367433,77.77433233,5,1,4,2,1,0.0 
74.05246448,0,20,66.1538103,12,3,5,2,63.47490824,69.52522304,15,23,66.65889442,1988,4,10,8,71.10919618,32,63.58938271,64.50610706,5,1,4,2,1,0.0 
81.55817068,20,30,81.68806034,22,3,6,2,83.85439911,80.04628412,10,30,81.03064359,1990,7,6,6,70.33397033,8,83.5955792,82.34645282,5,2,9,2,1,0.0 
74.19740745,15,20,80.07092565,18,4,6,2,75.76273442,83.96098582,20,24,85.6115933,1980,5,16,8,78.19065857,39,79.98567074,80.10340696,6,1,4,2,2,0.0 
55.57808492,25,20,73.06301543,9,2,5,2,64.87971925,53.83285289,7,20,62.97342581,1988,3,7,2,51.44240601,32,58.30219113,66.66514189,3,1,4,2,0,0.0 
81.55817068,40,15,87.07429814,10,3,5,2,77.70226734,85.62934458,7,27,88.87519312,1982,4,16,6,85.54478058,28,83.5955792,84.49346486,2,2,3,2,0,0.0 
77.80531758,5,25,88.38200683,10,3,8,2,72.91115339,85.62934458,16,21,88.40158081,1990,2,5,3,74.43696203,9,75.56167793,77.89534635,5,1,4,1,1,0.0 
77.80531758,5,15,75.77781441,16,3,4,2,74.68643201,76.54043924,15,22,85.1897245,1981,6,16,15,77.76472787,39,77.77367433,77.77433233,5,1,4,2,1,0.0 
63.08379112,0,0,80.7664081,15,5,5,2,69.73106376,71.24061905,20,25,73.60796285,1993,4,5,5,74.43696203,27,69.73977306,71.10422558,5,1,2,2,1,0.0 
77.80531758,0,0,77.80869155,16,2,6,2,77.76249789,77.80346762,20,28,77.76704377,1992,3,5,5,70.33397033,28,77.77367433,75.67634606,3,1,7,2,0,0.0 
74.19740745,10,20,73.53167864,12,3,6,2,77.59824359,80.60066297,15,22,78.18891256,1986,6,10,11,77.76472787,10,78.30838762,77.58024696,5,1,2,1,1,0.0 
70.44455435,0,0,75.96019988,10,5,5,2,72.74689909,75.77902087,15,20,74.08157516,1989,4,5,3,70.33397033,15,72.48648275,71.23726238,6,4,4,1,1,0.0 
77.80531758,25,30,84.50263803,9,3,5,2,84.01865341,82.62510972,6,25,85.6115933,1980,6,15,5,77.76472787,10,77.77367433,77.77433233,5,2,5,2,1,0.0 
66.54338037,0,30,71.29713052,15,3,6,2,75.98721927,67.54781354,16,21,66.65889442,1987,5,9,10,70.75990103,32,66.33609241,71.04317701,5,2,6,2,1,0.0 
66.69170125,0,15,77.80869155,12,3,5,2,75.98721927,72.12412753,20,23,71.23984413,1983,5,15,7,77.76472787,35,75.02696464,73.38427443,5,1,4,2,1,0.0 
81.55817068,0,0,79.65718321,18,3,5,2,80.83856378,81.93653907,9,22,84.7161122,1984,1,11,1,81.44178887,35,85.80757561,86.59145113,5,1,4,2,1,0.0 
70.44455435,0,15,70.37547828,20,4,6,2,77.76249789,74.51599249,25,30,70.34436303,1987,4,9,7,77.76472787,20,77.77367433,77.77433233,6,2,2,2,1,0.0 
62.93884815,0,0,67.08064973,13,3,5,2,59.09805509,66.69011554,10,30,74.08157516,1984,3,14,1,66.65690932,35,66.66457788,66.66514189,5,1,2,2,1,0.0 
70.44455435,0,16,65.77294104,18,3,6,2,77.76249789,75.3736905,31,34,70.34436303,1986,4,10,7,77.76472787,15,69.73977306,73.20221184,5,1,3,1,3,0.0 
81.55817068,35,15,83.52045368,14,3,5,2,85.62967773,86.89237296,7,36,88.87519312,1981,4,17,7,84.76955472,29,86.13606108,79.8723186,2,2,7,2,0,0.0 
77.80531758,35,15,85.36894535,13,3,6,2,83.85439911,85.62934458,8,32,85.6115933,1993,4,5,5,85.54478058,27,83.06086591,79.8723186,2,2,7,2,0,0.0 
88.91893392,30,0,88.92278981,12,5,6,2,88.86999791,88.91681971,12,32,85.6115933,1969,4,27,12,88.87254642,51,88.88277078,88.88352277,6,4,2,2,1,0.0 
62.79052727,30,15,87.07429814,11,3,6,2,76.46171063,88.91681971,8,30,87.97971202,1981,4,16,7,78.11402303,29,83.5955792,77.77433233,2,2,2,2,0,0.0 
85.02113784,25,0,80.08248625,7,5,6,2,93.88559672,95.61386008,15,30,96.71974265,1990,4,8,6,89.22184158,30,97.24515753,93.26155789,6,1,3,2,1,0.0 
59.33093802,20,15,72.82009786,19,5,5,2,58.56333318,73.49829222,13,32,74.08157516,1980,6,17,10,66.23097863,18,72.48648275,62.09302141,6,2,2,1,1,0.0 
81.41322771,5,20,80.63936756,12,3,5,2,82.6138424,83.52071989,22,35,76.87156267,1982,2,14,6,76.98950202,20,77.44518886,79.88434139,5,3,7,2,1,0.0 
92.67178702,20,20,93.34294159,9,3,6,2,85.95818633,79.25345664,11,31,92.56066173,1988,3,8,8,96.30330397,10,93.84147689,82.21341601,5,2,4,2,1,0.0 
81.55817068,20,21,79.71771532,14,3,5,2,87.09471929,85.91258485,12,33,92.56066173,1982,1,14,13,82.21701473,32,94.16996236,86.7855365,5,1,2,2,1,0.0 
88.91893392,13,0,89.10517527,12,5,6,2,80.83856378,82.62510972,10,30,81.45251238,1990,4,6,7,77.33879717,30,80.52038403,82.16439024,6,1,2,2,1,1.0 
77.80531758,10,35,82.79728523,16,3,6,2,76.15147357,79.50676194,12,30,77.76704377,1990,5,6,10,81.09249372,9,74.69847916,73.14116328,5,2,8,1,1,0.0 
77.80531758,0,0,76.69946665,18,3,4,2,77.76249789,85.11325432,25,30,77.76704377,1990,6,7,3,77.76472787,30,77.77367433,77.77433233,2,2,5,2,0,0.0 
55.57808492,23,0,70.98770452,21,4,8,2,71.19610532,73.25296411,28,43,74.50344395,1982,5,14,10,74.43696203,20,72.48648275,73.33524865,5,1,4,2,2,0.0 
81.41322771,0,22,77.80869155,30,3,8,2,77.76249789,77.80346762,25,40,77.76704377,1986,3,10,12,77.76472787,15,77.77367433,82.15236745,5,1,3,1,1,0.0 
81.55817068,0,0,80.7664081,55,3,5,2,84.01865341,82.2576915,40,60,85.1897245,1980,7,17,13,78.19065857,40,77.77367433,82.15236745,5,1,9,2,1,1.0 
77.80531758,0,0,77.80869155,30,3,8,2,77.76249789,76.54043924,35,40,77.76704377,1995,5,3,4,77.76472787,25,77.77367433,71.04317701,2,1,4,2,0,0.0 
81.55817068,0,0,83.52045368,25,4,5,2,85.79393203,85.62934458,25,40,81.45251238,1985,2,15,15,84.76955472,35,86.13606108,84.49346486,5,1,2,2,2,1.0 
81.55817068,30,0,85.04342101,13,6,6,2,85.79393203,81.09094276,18,40,81.03064359,1989,4,8,8,77.76472787,31,80.52038403,84.49346486,6,2,2,2,2,0.0 
81.55817068,30,0,84.50263803,18,4,6,2,83.85439911,82.2576915,21,48,81.03064359,1985,4,13,10,81.09249372,35,86.13606108,80.06640397,5,1,7,2,2,0.0 
66.69170125,0,0,76.15868367,8,3,6,2,72.91115339,79.82791437,40,45,74.50344395,1987,3,10,7,69.98467517,4,69.41128758,80.06640397,5,1,2,1,1,0.0 
74.05246448,10,10,80.7664081,55,3,5,2,77.76249789,77.80346762,50,60,77.76704377,1988,7,8,8,77.76472787,10,77.77367433,77.77433233,2,2,9,2,0,0.0 
66.69170125,0,45,72.09692941,30,5,4,2,69.6708332,72.273176,25,40,74.08157516,1980,6,17,16,70.75990103,40,75.02696464,64.38509304,6,2,2,2,1,0.0 
88.91893392,300,0,88.92278981,5,3,5,2,88.86999791,91.34659684,4,10,93.03427403,1985,2,11,8,88.87254642,35,94.70467565,88.88352277,5,2,3,1,1,0.0 
81.55817068,0,0,83.21102768,25,4,5,2,84.01865341,84.500508,25,36,84.7161122,1990,6,8,8,85.54478058,30,83.06086591,82.16439024,6,1,2,2,2,0.0 
81.41322771,0,0,81.16405222,7,4,5,2,80.83856378,81.36208133,10,12,85.1897245,1989,4,8,7,77.33879717,31,79.98567074,84.49346486,5,2,4,2,2,0.0 
81.55817068,0,0,77.80869155,9,3,5,2,80.83856378,77.80346762,7,13,77.76704377,1985,4,12,3,77.76472787,35,77.77367433,84.44443909,5,1,4,2,1,0.0 
70.44455435,0,0,77.26790856,20,4,4,2,63.41467769,70.95737878,20,30,81.03064359,1985,3,12,7,67.00620448,35,77.77367433,68.95721353,5,1,2,2,2,0.0 
81.55817068,0,0,85.78268779,14,5,5,2,80.77833322,83.8881381,12,14,81.45251238,1990,5,7,4,81.44178887,15,83.5955792,77.77433233,6,1,7,1,1,0.0 
81.55817068,0,0,81.68806034,18,6,6,2,85.62967773,77.80346762,12,30,81.03064359,1987,5,9,8,88.87254642,33,86.13606108,80.05438118,6,1,3,2,2,1.0 
85.31102379,6,20,86.37881569,13,4,5,2,86.930465,89.10378034,14,17,86.0852056,1982,5,14,9,84.42025956,37,89.21125626,84.44443909,5,2,4,2,2,0.0 
85.16608081,5,20,84.86103555,8,3,6,2,87.09471929,75.98606039,10,18,85.1897245,1987,2,10,12,84.76955472,33,88.88277078,84.68755023,5,2,1,2,1,0.0 
77.80531758,10,13,83.00735669,8,1,6,2,85.62967773,86.89237296,10,15,85.1897245,1992,6,6,5,84.76955472,10,86.13606108,82.16439024,1,2,5,1,0,0.0 
81.55817068,8,30,79.83956868,11,3,5,2,69.6708332,74.51599249,9,18,74.50344395,1984,3,11,5,81.86771957,20,75.02696464,80.05438118,5,3,2,2,1,0.0 
85.16608081,0,12,79.78422375,10,3,6,2,74.68643201,77.43604941,15,18,77.76704377,1988,4,9,6,85.54478058,32,77.77367433,88.88352277,5,1,7,2,1,0.0 
62.93884815,0,0,63.91759838,10,4,6,2,55.54749785,62.46076446,15,18,74.50344395,1986,4,11,3,70.75990103,35,52.80629945,64.37307026,5,1,8,2,2,0.0 
74.05246448,8,10,77.48316721,14,3,5,2,74.58240826,77.95251609,12,18,85.1897245,1986,5,11,8,85.54478058,12,75.56167793,82.16439024,5,2,2,1,1,0.0 
70.44455435,0,0,73.92932275,13,3,5,2,69.89531806,74.51599249,12,18,74.50344395,1980,4,17,10,73.66173617,8,74.69847916,71.23726238,5,1,1,1,1,0.0 
88.91893392,0,40,88.92278981,15,3,8,2,88.86999791,88.91681971,9,24,88.87519312,1986,3,7,8,96.30330397,33,88.88277078,93.27358067,5,1,3,2,1,0.0 
85.16608081,5,30,82.82497123,12,3,5,2,80.83856378,81.09094276,10,20,81.92612469,1984,2,12,7,81.86771957,5,83.5955792,82.34645282,5,1,2,2,1,0.0 
81.55817068,0,0,84.32025257,17,5,6,2,87.09471929,79.82791437,11,28,81.92612469,1988,3,8,7,81.44178887,32,83.06086591,80.06640397,6,1,9,2,1,1.0 
81.55817068,0,0,81.36253601,15,5,6,2,85.85416258,83.48280772,12,27,77.76704377,1990,6,7,5,81.09249372,30,86.13606108,79.8723186,6,1,2,2,1,0.0 
74.05246448,6,18,80.7664081,16,3,6,2,77.92675219,86.89237296,20,25,77.34517498,1990,3,6,3,73.66173617,30,77.44518886,77.78635512,5,1,4,2,1,0.0 
81.55817068,0,0,85.04342101,10,4,5,2,88.70574362,85.62934458,20,25,92.13879294,1985,3,13,10,84.76955472,35,86.13606108,84.31140228,6,1,2,2,2,1.0 
81.55817068,0,0,82.10180278,17,3,6,2,80.83856378,82.21977934,18,24,81.92612469,1986,4,12,12,84.76955472,10,80.52038403,82.34645282,5,1,3,2,1,0.0 
74.19740745,33,20,75.77781441,13,3,6,2,68.37004594,69.11989267,8,24,71.23984413,1988,4,9,8,71.10919618,31,66.33609241,66.85922726,5,2,3,2,1,0.0 
59.18261714,25,15,75.03336045,9,3,6,2,68.43027649,74.9861934,10,23,81.92612469,1990,4,6,2,70.33397033,20,69.94600087,62.03197284,5,2,4,2,1,0.0 
74.05246448,30,20,65.77294104,12,5,6,2,77.76249789,72.4073678,5,20,66.65889442,1984,4,12,5,73.66173617,10,69.20505977,66.66514189,6,2,7,1,1,0.0 
70.44455435,20,0,69.65230984,9,5,6,2,84.07888396,72.98182553,10,21,74.50344395,1988,4,9,8,81.09249372,20,77.77367433,77.77433233,6,2,5,2,1,0.0 
70.44455435,35,0,70.24843774,6,3,6,2,68.05980888,76.54043924,8,20,73.60796285,1991,5,5,3,77.33879717,10,74.69847916,71.0551998,2,1,2,1,0,0.0 
70.29961138,0,20,64.66371615,8,3,5,2,66.65499787,67.4515339,10,20,74.50344395,1974,3,25,15,66.65690932,45,66.66457788,77.77433233,5,1,6,2,1,0.0 
85.02113784,20,30,84.6457769,15,5,5,2,76.46171063,69.40313294,7,25,81.92612469,1983,4,12,9,74.78625718,12,88.55428531,71.04317701,6,2,3,2,1,0.0 
77.80531758,25,30,81.68806034,9,3,5,2,74.68643201,77.80346762,7,25,77.76704377,1980,4,15,5,77.76472787,10,74.69847916,73.33524865,5,2,3,2,1,0.0 
70.44455435,0,15,75.23703143,15,3,4,2,77.76249789,76.54043924,15,20,77.76704377,1986,6,11,5,81.44178887,34,75.02696464,82.16439024,5,1,4,2,1,0.0 
77.80531758,0,20,81.68806034,13,3,5,2,72.91115339,83.23747961,15,23,74.50344395,1988,4,10,8,73.66173617,32,72.48648275,73.33524865,5,1,7,2,1,0.0 
70.44455435,33,20,65.23215806,8,3,8,2,64.87971925,61.86847345,6,20,74.50344395,1989,3,5,5,70.75990103,9,69.41128758,68.76312816,5,2,7,2,1,0.0 
77.80531758,15,30,71.29713052,12,5,6,2,77.76249789,79.06649601,8,20,81.92612469,1988,3,9,5,77.76472787,15,88.88277078,79.8723186,6,2,4,2,1,0.0 
63.08379112,10,10,67.80381817,15,3,5,2,66.65499787,66.69011554,12,20,70.81797534,1980,5,20,20,66.65690932,40,66.66457788,71.10422558,5,4,2,2,1,0.0 
59.33093802,30,20,73.92932275,14,3,6,2,71.67059668,66.69011554,7,24,70.34436303,1990,5,5,1,65.88168347,30,69.41128758,75.48226069,5,1,8,1,1,0.0 
29.5879959,10,30,73.7140641,8,2,6,2,53.54321989,59.05800318,20,30,67.08076321,1992,4,5,6,44.43127419,3,50.26353091,66.66514189,3,2,8,1,0,0.0 
85.16608081,10,30,78.73034378,20,5,5,2,75.98721927,74.79923276,22,30,85.1897245,1988,4,8,10,74.08766687,30,75.02696464,79.86029581,6,1,2,2,1,0.0 
77.80531758,5,25,77.80869155,25,1,6,2,77.76249789,77.80346762,26,30,77.76704377,1988,6,10,10,77.76472787,32,77.77367433,77.77433233,1,1,3,2,0,0.0 
85.16608081,0,0,83.93419612,21,5,6,2,88.86999791,85.62934458,17,33,84.7161122,1988,3,10,12,84.76955472,32,83.5955792,82.16439024,6,1,3,2,2,1.0 
70.44455435,0,0,80.62326923,15,3,5,2,74.68643201,80.23324475,20,35,77.76704377,1985,5,12,15,81.44178887,10,85.80757561,77.77433233,5,1,3,2,1,0.0 
81.55817068,10,10,84.6734629,20,3,5,2,84.01865341,85.62934458,26,30,85.6115933,1988,8,9,5,85.54478058,10,88.88277078,82.15236745,2,2,10,2,0,0.0 
77.80531758,8,37,80.7664081,20,2,6,2,79.37352221,88.91681971,15,36,88.87519312,1991,5,7,3,85.54478058,29,88.88277078,75.42121213,3,1,2,2,0,0.0 
66.69170125,0,0,67.04680521,18,2,4,2,72.74689909,72.36945563,24,30,69.92249424,1990,4,10,9,73.66173617,6,72.48648275,73.20221184,3,3,2,1,0,0.0 
81.55817068,0,0,82.41122879,25,3,5,2,85.85416258,82.07073087,26,30,81.03064359,1980,9,15,2,81.86771957,10,83.5955792,84.49346486,5,1,11,1,1,1.0 
77.80531758,0,0,83.52045368,13,4,6,2,81.00281808,82.07073087,15,35,77.76704377,1993,3,2,3,81.86771957,27,80.52038403,82.16439024,4,2,4,2,0,0.0 
59.18261714,10,50,63.38366639,22,3,3,2,61.63939907,66.32269732,22,30,52.28420772,1981,5,17,7,55.54909078,30,61.3773863,62.27508399,5,1,2,1,1,0.0 
62.79052727,8,40,77.80869155,7,3,5,2,58.9493036,58.06272103,10,30,62.4998135,1996,1,1,2,59.65208248,2,67.19929117,71.03115423,2,2,5,2,0,0.0 
77.80531758,0,18,76.69946665,21,3,5,2,74.52217771,84.46259583,35,39,77.34517498,1981,4,16,10,81.09249372,39,69.41128758,77.77433233,5,1,4,2,1,0.0 
81.55817068,10,10,91.01419905,48,2,5,2,80.83856378,71.14433942,50,60,78.24065607,1987,7,10,10,81.09249372,20,80.52038403,93.14054387,3,2,9,1,0,0.0 
81.55817068,10,10,81.18015054,40,3,5,2,83.85439911,84.500508,30,50,84.7161122,1989,7,6,8,85.54478058,6,80.84886951,82.21341601,2,2,9,2,0,0.0 
74.05246448,0,30,77.06942477,15,3,6,2,82.55361184,95.61386008,25,40,92.56066173,1988,6,10,6,88.52325126,13,94.70467565,84.23833093,5,3,6,1,1,0.0 
74.05246448,0,15,76.75999877,20,2,6,2,72.74689909,72.01336765,30,40,77.34517498,1987,5,9,8,73.66173617,8,75.02696464,71.0551998,3,1,2,1,0,0.0 
70.44455435,0,0,73.92932275,35,5,5,2,71.50634238,74.51599249,20,40,77.76704377,1990,4,5,5,74.43696203,5,72.48648275,71.23726238,6,1,5,1,1,0.0 
70.44455435,0,0,73.92932275,65,3,5,2,71.44611182,74.51599249,50,70,77.76704377,1980,7,15,10,73.66173617,10,75.02696464,73.20221184,5,1,9,1,1,0.0 
62.93884815,0,20,72.27931487,23,3,6,2,66.65499787,73.53620438,24,58,74.50344395,1986,1,8,5,73.66173617,15,69.41128758,68.94519074,5,1,2,2,1,0.0 
81.55817068,25,0,85.36894535,20,3,6,2,88.86999791,88.15540134,18,41,88.87519312,1992,4,5,7,85.54478058,28,83.5955792,88.88352277,5,2,6,2,1,0.0 
51.82185391,0,0,67.94176985,30,3,5,2,49.45011338,50.54355557,30,35,52.28420772,1991,7,5,2,51.44240601,14,49.72833633,55.55595146,5,3,9,1,1,0.0 
74.19740745,0,16,77.62111889,10,3,6,2,77.28800654,72.77478601,23,11,77.76704377,1995,4,3,5,81.86771957,25,77.77367433,77.77433233,2,1,8,2,0,0.0 
96.27969715,20,15,92.60367482,5,3,6,2,96.73717775,95.61386008,5,12,93.03427403,1982,4,16,15,95.87737327,38,97.24515753,95.42059272,5,2,6,2,1,0.0 
74.05246448,10,10,72.40635542,5,3,5,2,74.68643201,76.54043924,13,14,77.76704377,1992,1,3,3,67.43213518,25,75.02696464,75.67634606,2,1,4,1,0,0.0 
77.80531758,10,12,75.77781441,8,3,5,2,72.91115339,80.23324475,10,13,77.76704377,1982,4,15,10,73.66173617,15,77.77367433,80.05438118,5,2,6,2,1,0.0 
74.05246448,8,22,78.34947453,12,3,5,2,82.07912049,81.05303059,20,14,84.7161122,1985,5,15,8,78.11402303,35,75.23319245,71.0551998,2,1,4,2,0,0.0 
40.70161223,6,13,55.19177636,8,4,6,2,36.56282025,46.47967728,16,25,41.16899757,1992,4,5,2,59.57245165,28,52.47751831,62.27508399,4,2,8,2,0,0.0 
51.82185391,50,0,61.47297881,7,3,6,2,57.32277647,69.28902002,4,13,81.45251238,1990,4,5,3,62.97984832,29,63.91786819,79.86029581,5,3,7,2,1,0.0 
88.91893392,20,20,88.92278981,5,3,4,2,88.86999791,88.91681971,5,14,88.87519312,1985,4,12,2,88.87254642,34,88.88277078,88.88352277,5,1,4,2,1,0.0 
81.55817068,10,20,70.37547828,8,3,5,2,79.06328516,72.36945563,13,18,69.92249424,1982,4,16,10,81.09249372,10,72.48648275,77.77433233,5,3,4,1,1,0.0 
81.55817068,10,40,83.564238,9,3,6,2,88.86999791,83.23747961,8,15,88.87519312,1983,7,13,12,81.09249372,37,80.52038403,82.34645282,5,2,9,2,1,0.0 
74.05246448,10,20,77.80869155,11,4,6,2,71.44611182,71.14433942,10,17,77.76704377,1992,4,6,7,74.43696203,28,72.48648275,71.04317701,2,1,5,2,0,0.0 
88.77399094,0,0,78.34947453,10,3,5,2,79.53777651,85.91258485,12,15,85.6115933,1983,6,15,10,88.87254642,36,85.80757561,90.96948625,5,1,4,2,1,0.0 
59.33093802,6,30,52.02345177,10,2,5,2,58.78781804,52.85860001,15,30,62.97342581,1996,4,3,5,62.97984832,24,60.84267301,59.94600936,3,1,9,2,0,0.0 
62.93884815,0,0,73.2061543,13,4,5,2,79.76226137,61.29401571,17,25,74.50344395,1993,4,5,5,77.33879717,27,75.02696464,80.11542974,5,1,8,2,1,0.0 
66.69170125,30,18,72.40635542,6,3,4,2,72.91115339,71.10642725,6,17,74.50344395,1982,4,14,3,73.66173617,37,69.73977306,66.66514189,5,2,4,2,1,0.0 
85.16608081,0,0,88.92278981,7,1,6,2,79.53777651,85.91258485,13,19,88.87519312,1990,4,8,8,88.87254642,30,83.5955792,77.77433233,1,1,3,1,0,1.0 
51.82185391,35,0,56.30199965,9,5,5,2,53.22515547,47.89390703,6,15,64.28783817,1985,4,12,8,51.44240601,15,57.76470989,57.65393773,6,2,3,1,1,0.0 
70.44455435,0,20,70.55786375,17,3,6,2,60.39884236,64.81471726,18,25,70.34436303,1987,4,10,3,74.43696203,10,75.23319245,57.84802309,5,2,3,2,1,0.0 
66.69170125,0,15,71.11474506,11,3,6,2,77.76249789,77.80346762,19,21,74.50344395,1986,6,10,7,74.43696203,33,77.77367433,77.77433233,5,1,4,2,1,0.0 
44.45446533,5,11,81.91487959,15,3,5,2,63.16307328,71.47346904,18,21,79.55800596,1987,3,12,4,51.78870588,11,55.88149462,86.60347392,5,1,6,1,1,0.0 
85.16608081,0,10,84.32025257,12,3,5,2,80.77833322,76.63671888,16,20,84.7161122,1988,4,10,8,81.09249372,32,85.80757561,82.34645282,5,1,5,2,1,0.0 
74.05246448,0,15,78.54795832,12,4,5,2,77.76249789,79.06649601,18,23,81.45251238,1981,4,14,7,88.87254642,38,77.77367433,77.9684177,5,1,4,2,2,0.0 
70.44455435,15,25,73.14562219,16,5,6,2,80.61407893,72.08621536,15,25,73.60796285,1980,3,16,8,78.53995373,39,69.41128758,77.77433233,6,1,4,2,1,0.0 
81.55817068,7,24,83.93419612,12,4,6,2,82.6138424,84.64955647,22,25,88.87519312,1988,5,13,12,81.44178887,12,86.13606108,84.31140228,5,1,2,2,2,0.0 
85.31102379,0,0,78.91791644,10,4,6,2,90.27480892,80.32952439,10,20,86.0852056,1991,4,8,2,77.76472787,8,77.77367433,91.21259739,4,1,2,1,0,0.0 
66.69170125,5,20,66.93751086,8,4,5,2,63.41467769,70.86109914,15,25,70.81797534,1985,5,12,5,67.00620448,35,69.41128758,64.38509304,5,1,7,2,2,0.0 
70.44455435,5,30,64.84610161,12,2,6,2,66.65499787,66.69011554,10,20,66.65889442,1990,4,6,6,66.65690932,13,66.66457788,71.23726238,3,1,7,1,0,0.0 
77.80531758,0,0,77.80869155,10,5,5,2,74.68643201,75.77902087,15,20,70.81797534,1989,3,6,3,73.66173617,30,74.69847916,75.49428348,6,3,8,2,1,0.0 
66.69170125,0,0,77.80869155,11,5,5,2,74.52217771,77.80346762,17,20,73.60796285,1988,4,8,5,74.43696203,31,69.20505977,71.0551998,6,2,4,2,1,0.0 
81.55817068,0,36,85.04342101,14,5,5,2,80.83856378,79.06649601,13,28,77.76704377,1991,8,5,4,81.86771957,29,77.77367433,82.34645282,6,2,10,2,1,0.0 
92.67178702,25,0,93.52532705,15,3,6,2,93.88559672,98.00572505,12,24,88.87519312,1989,4,8,10,96.65259912,30,91.62948048,88.88352277,5,2,2,2,1,0.0 
70.29961138,20,20,65.89479439,9,2,5,2,81.00281808,75.3736905,9,26,77.76704377,1985,3,14,5,77.76472787,7,77.77367433,71.23726238,3,2,5,1,0,0.0 
81.55817068,25,30,77.80869155,14,3,5,2,77.76249789,82.62510972,6,25,81.45251238,1980,4,15,5,81.86771957,10,77.77367433,77.77433233,5,2,4,1,1,0.0 
99.0325502,25,10,99.0368881,9,5,6,2,99.97749794,99.0301718,11,25,99.98334246,1985,3,13,6,96.30330397,9,99.99186723,99.9927132,6,1,7,2,1,0.0 
